Date,TIBR,TIBR1M,TIBR3M,TIBR6M
2025-01-21,8.49,8.5076,8.4186,8.3349
2025-01-22,8.49,8.5089,8.4241,8.3377
2025-01-23,8.41,8.5076,8.4284,8.34
2025-01-24,8.39,8.504,8.4327,8.3422
2025-01-27,8.4,8.4941,8.4491,8.3491
2025-01-28,8.39,8.4892,8.4504,8.3513
2025-01-29,8.4,8.4881,8.4548,8.3535
2025-01-30,8.3,8.4839,8.4577,8.3551
2025-01-31,8.25,8.4761,8.4586,8.3566
2025-02-03,8.28,8.4557,8.4703,8.3616
2025-02-04,8.28,8.4412,8.4701,8.3631
2025-02-05,8.3,8.4383,8.473,8.3646
2025-02-06,8.24,8.4338,8.4748,8.366
2025-02-07,8.25,8.4213,8.4775,8.3674
2025-02-10,8.25,8.4015,8.4876,8.372
2025-02-11,8.25,8.3864,8.4869,8.3732
2025-02-12,8.26,8.384,8.4893,8.3745
2025-02-13,8.22,8.3806,8.4899,8.3757
2025-02-14,8.23,8.3737,8.4905,8.377
2025-02-17,8.25,8.3554,8.4969,8.3818
2025-02-18,8.25,8.334,8.4961,8.3829
2025-02-19,8.25,8.333,8.497,8.3841
2025-02-20,8.26,8.3325,8.499,8.3856
2025-02-21,8.26,8.325,8.4994,8.387
2025-02-24,8.25,8.3073,8.5003,8.3919
2025-02-25,8.27,8.2927,8.4997,8.3931
2025-02-26,8.28,8.2941,8.4982,8.3944
2025-02-27,8.26,8.2948,8.4955,8.3959
2025-02-28,8.26,8.2906,8.4929,8.3977
2025-03-04,8.29,8.2832,8.4805,8.405
2025-03-05,8.27,8.2821,8.4787,8.4066
2025-03-06,8.3,8.2843,8.4764,8.4083
2025-03-07,8.33,8.2872,8.47,8.4111
2025-03-10,8.32,8.2947,8.4684,8.4157
2025-03-11,8.28,8.2958,8.4659,8.4173
2025-03-12,8.32,8.2979,8.4638,8.4192
2025-03-13,8.28,8.3001,8.4613,8.4208
2025-03-14,8.27,8.3015,8.4539,8.4234
2025-03-17,8.3,8.3069,8.4519,8.4275
2025-03-18,8.31,8.3091,8.4499,8.4293
2025-03-19,8.35,8.3127,8.4483,8.4313
2025-03-20,8.25,8.3123,8.4456,8.4327
2025-03-21,8.26,8.3123,8.4377,8.4354
2025-03-24,8.28,8.3155,8.4354,8.4391
2025-03-25,8.28,8.3159,8.4329,8.4407
2025-03-26,8.3,8.3166,8.4306,8.4424
2025-03-27,8.28,8.3173,8.4281,8.444
2025-03-28,8.28,8.318,8.4211,8.4469
2025-03-31,8.27,8.3152,8.4189,8.4502
2025-04-01,8.27,8.3154,8.4109,8.4511
2025-04-02,8.26,8.3153,8.4111,8.4526
2025-04-03,8.28,8.3159,8.4115,8.4542
2025-04-04,8.27,8.3163,8.403,8.4558
2025-04-07,8.27,8.3132,8.398,8.4604
2025-04-08,8.27,8.3073,8.3985,8.462
2025-04-10,8.22,8.3052,8.3922,8.4645
2025-04-11,8.2,8.3026,8.3839,8.4656
2025-04-14,8.2,8.2936,8.3807,8.4698
2025-04-15,8.2,8.2861,8.3782,8.4702
2025-04-16,8.2,8.285,8.3755,8.4714
2025-04-17,8.1,8.2808,8.3715,8.4719
2025-04-22,8.0,8.2263,8.3436,8.4719
2025-04-23,8.1,8.2239,8.3401,8.4723
2025-04-24,8.02,8.219,8.3359,8.4724
2025-04-25,8.0,8.21,8.326,8.4724
2025-04-28,8.0,8.1819,8.3179,8.4724
2025-04-29,8.0,8.1628,8.3133,8.4724
2025-04-30,8.0,8.1591,8.3099,8.4722
2025-05-01,8.0,8.1501,8.3024,8.4719
2025-05-02,8.0,8.1414,8.3007,8.4731
2025-05-05,8.0,8.099,8.2925,8.4713
2025-05-06,8.0,8.0973,8.2897,8.4708
2025-05-07,8.0,8.0957,8.2868,8.4708
2025-05-08,8.0,8.0867,8.2811,8.4706
2025-05-13,8.0,8.0445,8.2697,8.4686
2025-05-14,8.0,8.0447,8.2671,8.4677
2025-05-15,8.0,8.038,8.2609,8.467
2025-05-16,8.0,8.0313,8.2597,8.4663
2025-05-19,8.0,8.0261,8.2528,8.4638
2025-05-20,8.0,8.0268,8.2498,8.4633
2025-05-21,8.0,8.0276,8.2468,8.4621
2025-05-22,8.0,8.0284,8.2401,8.4607
2025-05-23,8.0,8.025,8.2392,8.4578
2025-05-27,8.0,8.0233,8.2289,8.4511
2025-05-28,8.0,8.0242,8.2259,8.4482
2025-05-29,8.0,8.0242,8.2147,8.4453
2025-05-30,8.0,8.0242,8.214,8.4379
2025-06-02,8.0,8.0249,8.2121,8.4361
2025-06-03,8.0,8.0233,8.2116,8.4333
2025-06-04,8.0,8.0242,8.211,8.4311
2025-06-05,8.0,8.0251,8.208,8.4286
2025-06-06,8.0,8.0251,8.2047,8.4258
2025-06-09,8.0,8.0219,8.1907,8.4172
2025-06-10,8.0,8.0228,8.1904,8.4143
2025-06-11,8.0,8.0237,8.1873,8.4115
2025-06-12,8.0,8.0246,8.1838,8.4086
2025-06-13,8.0,8.0255,8.1807,8.4057
2025-06-16,8.0,8.0253,8.1677,8.3971
2025-06-17,8.0,8.0237,8.1677,8.3943
2025-06-18,8.0,8.0246,8.1642,8.3915
2025-06-19,8.0,8.0255,8.1604,8.3887
2025-06-20,8.0,8.0255,8.1576,8.3859
2025-06-23,8.0,8.0253,8.1452,8.3773
2025-06-24,8.0,8.023,8.1454,8.3744
2025-06-25,8.0,8.0239,8.1423,8.3716
2025-06-26,8.0,8.0248,8.139,8.3687
2025-06-27,8.0,8.0257,8.1359,8.3658
2025-06-30,8.0,8.0255,8.1233,8.3578
2025-07-01,8.0,8.0239,8.1203,8.3469
2025-07-02,8.0,8.0248,8.1174,8.3468
2025-07-03,8.0,8.0248,8.1143,8.3467
2025-07-04,8.0,8.0248,8.1112,8.3382
2025-07-07,8.0,8.023,8.1022,8.3323
2025-07-08,8.0,8.0239,8.0991,8.3323
2025-07-09,8.0,8.0248,8.0935,8.3294
2025-07-10,8.0,8.0248,8.0942,8.3266
2025-07-11,8.0,8.0248,8.092,8.3186
2025-07-14,8.0,8.023,8.0853,8.3162
2025-07-15,8.0,8.0239,8.083,8.3137
2025-07-16,8.0,8.0248,8.0808,8.3112
2025-07-17,8.0,8.0248,8.0797,8.3086
2025-07-18,8.0,8.0248,8.0763,8.2999
2025-07-21,8.0,8.023,8.0789,8.2974
2025-07-22,8.0,8.0239,8.0798,8.2945
2025-07-23,8.0,8.0248,8.0787,8.2922
2025-07-24,8.0,8.0248,8.0785,8.2899
2025-07-25,8.0,8.0248,8.0785,8.2826
2025-07-28,8.0,8.023,8.0785,8.2808
2025-07-29,8.0,8.0239,8.0785,8.2785
2025-07-30,8.0,8.0248,8.0785,8.2768
2025-07-31,8.0,8.0248,8.0785,8.2753
2025-08-01,8.0,8.0257,8.0794,8.2699
2025-08-04,8.0,8.0255,8.0785,8.2689
2025-08-05,8.0,8.0239,8.0794,8.2672
2025-08-06,8.0,8.0248,8.0794,8.2658
2025-08-07,8.0,8.0257,8.0794,8.2644
2025-08-08,8.0,8.0257,8.0794,8.2594
2025-08-11,8.0,8.0255,8.0777,8.2586
2025-08-12,8.0,8.0239,8.0786,8.2571
2025-08-13,8.0,8.0248,8.0795,8.2558
2025-08-14,8.0,8.0257,8.0795,8.2545
2025-08-15,8.0,8.0257,8.0795,8.2494
2025-08-18,8.0,8.0255,8.0786,8.2488
2025-08-19,8.0,8.0239,8.0795,8.2473
2025-08-20,8.0,8.0248,8.0795,8.2458
2025-08-21,8.0,8.0257,8.0795,8.2444
2025-08-22,8.0,8.0257,8.0795,8.2391
2025-08-25,8.0,8.0255,8.0778,8.2385
2025-08-26,8.0,8.0239,8.0787,8.2369
2025-08-27,8.0,8.0248,8.0795,8.2354
2025-08-29,8.0,8.0256,8.0795,8.2257
2025-09-01,8.0,8.0254,8.0786,8.2272
2025-09-02,8.0,8.0238,8.0795,8.2278
2025-09-03,8.0,8.0247,8.0795,8.2283
2025-09-04,8.0,8.0256,8.0795,8.2289
2025-09-05,8.0,8.0256,8.0795,8.2274
2025-09-08,8.0,8.0254,8.0786,8.2172
2025-09-09,8.0,8.0238,8.0795,8.2178
2025-09-10,8.0,8.0247,8.0795,8.2184
2025-09-11,8.0,8.0256,8.0795,8.2168
2025-09-12,8.0,8.0256,8.0795,8.215
2025-09-15,8.0,8.0254,8.0786,8.2054
2025-09-16,8.0,8.0238,8.0795,8.2061
2025-09-17,8.0,8.0247,8.0795,8.2068
2025-09-18,8.0,8.0256,8.0795,8.205
2025-09-19,8.0,8.0256,8.0795,8.203
2025-09-22,8.0,8.0254,8.0786,8.1939
2025-09-23,8.0,8.0238,8.0795,8.1947
2025-09-24,8.0,8.0247,8.0795,8.1954
2025-09-25,8.0,8.0256,8.0795,8.1938
2025-09-26,8.0,8.0256,8.0795,8.1921
2025-09-29,8.0,8.0255,8.0786,8.1828
2025-09-30,8.0,8.0239,8.0795,8.1836
2025-10-01,8.0,8.0248,8.0795,8.182
2025-10-02,8.0,8.0248,8.0795,8.1806
2025-10-03,8.0,8.0248,8.0795,8.179
2025-10-06,8.0,8.023,8.0786,8.172
2025-10-07,8.0,8.0239,8.0795,8.1728
2025-10-08,8.0,8.0248,8.0795,8.1713
2025-10-09,8.0,8.0248,8.0795,8.1679
2025-10-10,8.0,8.0248,8.0795,8.1688
2025-10-13,8.0,8.023,8.0786,8.1634
2025-10-15,8.0,8.0247,8.0795,8.1631
2025-10-16,8.0,8.0247,8.0795,8.162
2025-10-17,8.0,8.0247,8.0795,8.1614
2025-10-20,8.0,8.0229,8.0786,8.1597
2025-10-21,8.0,8.0238,8.0795,8.1606
2025-10-22,8.0,8.0247,8.0795,8.1615
2025-10-23,8.0,8.0247,8.0795,8.1609
2025-10-24,8.0,8.0247,8.0795,8.1608
2025-10-27,8.0,8.0229,8.0786,8.1599
2025-10-28,8.0,8.0238,8.0795,8.1608
2025-10-29,8.0,8.0247,8.0795,8.1608
2025-10-30,8.0,8.0247,8.0795,8.1608
2025-10-31,8.0,8.0247,8.0795,8.1608
2025-11-03,8.0,8.0254,8.0786,8.1599
2025-11-04,8.0,8.0238,8.0795,8.1608
2025-11-05,8.0,8.0247,8.0795,8.1617
2025-11-06,8.0,8.0256,8.0795,8.1617
2025-11-07,8.0,8.0256,8.0795,8.1617
2025-11-10,8.0,8.0254,8.0786,8.1591
2025-11-11,8.0,8.0238,8.0795,8.16
2025-11-12,8.0,8.0247,8.0795,8.1609
2025-11-13,8.0,8.0256,8.0795,8.1618
2025-11-14,8.0,8.0248,8.0795,8.1618
2025-11-17,8.0,8.0255,8.0786,8.16
2025-11-18,8.0,8.0239,8.0795,8.1609
2025-11-19,8.0,8.0248,8.0795,8.1618
2025-11-20,8.0,8.0257,8.0795,8.1618
2025-11-21,8.0,8.0257,8.0795,8.1618
2025-11-24,8.0,8.0255,8.0786,8.1591
2025-11-25,8.0,8.0239,8.0795,8.16
2025-11-26,8.0,8.0248,8.0795,8.1609
2025-11-27,8.0,8.0257,8.0795,8.1618
2025-11-28,8.0,8.0257,8.0786,8.1618
2025-12-01,8.0,8.023,8.0786,8.16
2025-12-02,8.0,8.0239,8.0786,8.1609
2025-12-03,8.0,8.0248,8.0786,8.1609
2025-12-04,8.0,8.0248,8.0786,8.1609
2025-12-05,8.0,8.0248,8.0786,8.1609
2025-12-08,8.0,8.023,8.0786,8.16
2025-12-09,8.0,8.0239,8.0786,8.1609
2025-12-10,8.0,8.0248,8.0786,8.1609
2025-12-11,8.0,8.0248,8.0786,8.1609
2025-12-12,8.0,8.0248,8.0786,8.1609
2025-12-15,8.0,8.023,8.0786,8.16
2025-12-16,8.0,8.0239,8.0786,8.1609
2025-12-17,8.0,8.0248,8.0786,8.1609
2025-12-18,8.0,8.0248,8.0786,8.1609
2025-12-19,8.0,8.0248,8.0786,8.1609
2025-12-22,8.0,8.023,8.0786,8.16
2025-12-23,8.0,8.0239,8.0786,8.1609
2025-12-24,8.0,8.0248,8.0786,8.1609
2025-12-25,8.0,8.0248,8.0786,8.1609
2025-12-26,8.0,8.0248,8.0786,8.1609
2025-12-29,8.0,8.023,8.0786,8.16
2025-12-30,8.0,8.0239,8.0786,8.1609
2025-12-31,8.0,8.0248,8.0786,8.1609
2026-01-05,8.0,8.0251,8.0785,8.1599
2026-01-06,8.0,8.0234,8.0794,8.1608
2026-01-08,8.0,8.0252,8.0794,8.1617
2026-01-09,8.0,8.0252,8.0794,8.1617
2026-01-12,8.0,8.025,8.0785,8.1599
2026-01-13,8.0,8.0234,8.0794,8.1608
2026-01-14,8.0,8.0243,8.0785,8.1617
2026-01-15,8.0,8.0252,8.0794,8.1617
2026-01-16,8.0,8.0252,8.0794,8.1617
2026-01-20,8.0,8.0232,8.0793,8.1608
2026-01-21,8.0,8.0241,8.0793,8.1617
2026-01-22,8.0,8.025,8.0793,8.1617
2026-01-23,8.0,8.025,8.0793,8.1617
2026-01-26,8.0,8.0249,8.0784,8.1599
2026-01-27,8.0,8.0232,8.0793,8.1608
2026-01-28,8.0,8.0241,8.0793,8.1617
2026-01-29,8.0,8.025,8.0793,8.1617
2026-01-30,8.0,8.025,8.0793,8.1617
2026-02-02,8.0,8.0227,8.0784,8.1599
2026-02-03,8.0,8.0236,8.0793,8.1608
2026-02-04,8.0,8.0245,8.0793,8.1617
2026-02-05,8.0,8.0254,8.0793,8.1617
2026-02-06,8.0,8.0254,8.0793,8.1617
2026-02-09,8.0,8.0253,8.0784,8.1599
2026-02-10,8.0,8.0237,8.0793,8.1608
2026-02-11,8.0,8.0246,8.0793,8.1617
2026-02-12,8.0,8.0255,8.0793,8.1617
2026-02-13,8.0,8.0255,8.0793,8.1617
2026-02-16,8.0,8.0253,8.0784,8.1599
2026-02-17,8.0,8.023,8.0793,8.1608
2026-02-18,8.0,8.0239,8.0793,8.1617
2026-02-19,8.0,8.0248,8.0793,8.1617
2026-02-20,8.0,8.0257,8.0793,8.1617
2026-02-23,8.0,8.0255,8.0784,8.1599
2026-02-24,8.0,8.0239,8.0793,8.1608
2026-02-25,8.0,8.0248,8.0793,8.1617
2026-02-26,8.0,8.0257,8.0793,8.1617
2026-02-27,8.0,8.0257,8.0793,8.1617
2026-03-02,8.0,8.023,8.0775,8.159
2026-03-04,8.0,8.0229,8.0775,8.159
2026-03-05,8.0,8.0229,8.0775,8.159
2026-03-06,8.0,8.0229,8.0758,8.1572
2026-03-09,8.0,8.0229,8.0775,8.159
2026-03-10,8.0,8.0229,8.0775,8.159
2026-03-11,8.0,8.0229,8.0775,8.159
2026-03-12,8.0,8.0229,8.0775,8.159
2026-03-13,8.0,8.0229,8.0758,8.1572
2026-03-16,8.0,8.0229,8.0775,8.159
2026-03-17,8.0,8.0229,8.0775,8.159
2026-03-18,8.0,8.0229,8.0775,8.159
2026-03-19,8.0,8.0229,8.0775,8.159
2026-03-20,8.0,8.0229,8.0758,8.1572
2026-03-23,8.0,8.0229,8.0775,8.159
2026-03-24,8.0,8.0229,8.0775,8.159
2026-03-25,8.0,8.0229,8.0775,8.159
2026-03-26,8.0,8.0229,8.0775,8.159
2026-03-27,8.0,8.0229,8.0758,8.1572
2026-03-30,8.0,8.0229,8.0775,8.159
2026-03-31,8.0,8.0238,8.0775,8.159
2026-04-01,8.0,8.0247,8.0741,8.1599
2026-04-02,8.0,8.0256,8.075,8.1599
2026-04-03,8.0,8.0248,8.0759,8.1599
2026-04-06,8.0,8.0255,8.0777,8.1599
2026-04-07,8.0,8.0239,8.0768,8.1599
2026-04-08,8.0,8.0248,8.0777,8.1599
2026-04-14,8.0,8.0231,8.0774,8.1589
2026-04-15,8.0,8.0241,8.0774,8.1598
2026-04-16,8.0,8.025,8.0774,8.1598
2026-04-17,8.0,8.025,8.0749,8.1598
2026-04-20,8.0,8.0248,8.0775,8.1598
2026-04-21,8.0,8.0231,8.0775,8.1598
2026-04-22,8.0,8.0241,8.0775,8.1598
2026-04-23,8.0,8.025,8.0775,8.1598
2026-04-24,8.0,8.025,8.0758,8.1598
2026-04-27,8.0,8.0248,8.0775,8.1598
2026-04-28,8.0,8.0231,8.0775,8.1598
2026-04-29,8.0,8.0241,8.0775,8.1598
2026-04-30,8.0,8.025,8.0775,8.1598
2026-05-01,8.0,8.0241,8.0758,8.1571
2026-05-04,8.0,8.0222,8.0766,8.1589
2026-05-05,8.0,8.0231,8.0766,8.1589
2026-05-06,8.0,8.0241,8.0766,8.1589
2026-05-07,8.25,8.0325,8.0778,8.1603
