Date,US900123BB58,US900123AY60,US900123CB40,RU000A0JXU14,XS0767473852,XS0088543193,RU000A1006S9,XS3020792696,XS2010028939,XS2010043904,XS1678623734,XS1678623064,XS2808539410,XS2334109423,XS3262542155,XS2801343414
2022-08-19,79.66,74.37,57.49,44.13,52.88,53.375,44.13,,72.13,76.41,88.31,94.62,,86.31,,
2022-08-22,78.05,74.0,55.42,46.0,53.0,55.0,46.0,,71.76,75.94,87.94,94.68,,86.29,,
2022-08-23,78.29,74.71,57.17,46.0,53.0,55.0,46.0,,71.83,75.96,87.41,94.67,,86.43,,
2022-08-24,80.14,76.31,58.74,43.0,53.0,56.0,43.0,,71.89,76.0,87.14,94.68,,86.18,,
2022-08-25,81.13,77.39,59.33,40.0,53.0,58.5,40.0,,72.14,75.94,86.93,94.67,,86.18,,
2022-08-26,82.59,77.1,59.55,42.0,53.0,58.5,43.0,,72.2,76.05,86.9,94.67,,86.18,,
2022-08-29,80.77,77.11,59.33,45.0,53.0,58.5,46.0,,72.06,75.99,87.36,94.66,,86.41,,
2022-08-30,80.78,76.0,59.1,45.0,53.0,58.5,46.0,,72.11,75.46,87.15,94.67,,86.55,,
2022-08-31,80.74,76.0,57.39,46.0,53.0,58.5,46.0,,71.91,75.84,86.38,94.67,,86.48,,
2022-09-01,77.25,73.54,56.77,46.0,53.0,58.5,46.0,,71.71,75.8,86.08,94.69,,86.45,,
2022-09-02,77.15,74.89,53.6,47.0,58.0,59.0,47.0,,71.64,75.95,86.09,94.71,,86.47,,
2022-09-05,77.62,74.72,57.84,47.0,58.0,59.0,47.0,,71.78,75.99,86.25,94.72,,86.74,,
2022-09-06,77.21,74.44,57.79,47.0,58.0,59.0,47.0,,71.91,75.74,86.05,94.71,,86.74,,
2022-09-07,80.81,74.6,57.68,44.0,60.0,61.0,44.0,,71.77,76.24,85.8,94.71,,86.71,,
2022-09-08,81.25,75.49,58.54,47.0,60.0,63.5,46.0,,72.06,76.69,86.08,95.42,,86.89,,
2022-09-09,80.75,77.58,60.43,46.0,60.0,63.5,45.0,,73.32,76.67,85.98,95.42,,86.88,,
2022-09-12,82.79,78.62,61.52,47.0,60.0,65.0,45.0,,73.37,77.62,86.19,95.5,,86.79,,
2022-09-13,83.49,76.7,61.4,47.0,60.0,65.0,44.0,,73.09,77.33,86.06,95.49,,86.97,,
2022-09-14,79.15,76.24,58.84,49.0,59.0,66.0,44.0,,71.34,75.48,84.06,94.69,,86.3,,
2022-09-15,79.74,75.33,59.07,49.0,57.0,67.0,44.0,,70.67,74.52,82.98,93.68,,86.19,,
2022-09-16,79.74,74.23,57.61,48.0,56.0,67.0,43.0,,70.96,74.54,82.43,93.36,,86.53,,
2022-09-19,77.75,74.88,57.58,48.0,55.0,66.5,42.5,,70.97,74.59,81.74,92.97,,86.34,,
2022-09-20,78.05,74.0,57.59,48.0,54.0,67.0,42.0,,70.98,74.36,81.66,93.27,,86.48,,
2022-09-21,78.36,75.04,57.83,47.5,53.0,67.0,42.5,,70.86,74.17,81.61,93.26,,86.41,,
2022-09-22,78.04,74.0,57.89,47.5,53.0,66.5,42.0,,70.83,74.01,81.69,93.25,,86.51,,
2022-09-23,77.0,74.0,57.14,44.0,51.0,66.5,40.0,,70.43,73.64,82.2,93.09,,86.42,,
2022-09-26,78.29,71.75,55.6,44.0,51.0,66.5,40.0,,70.85,73.12,81.22,92.66,,85.79,,
2022-09-27,74.89,72.02,55.84,43.75,50.0,66.5,39.75,,69.9,72.94,81.16,92.49,,86.17,,
2022-09-28,74.32,71.09,54.62,44.0,50.0,66.5,40.0,,69.39,71.64,80.26,91.44,,85.24,,
2022-09-29,74.25,71.21,55.45,44.0,50.0,66.5,40.0,,68.31,71.48,80.71,91.87,,85.5,,
2022-09-30,75.5,72.17,56.66,44.0,50.0,66.5,40.0,,67.5,70.56,79.93,91.09,,85.0,,
2022-10-03,74.58,72.24,56.21,44.0,50.0,66.5,40.0,,67.03,70.3,79.89,91.15,,84.99,,
2022-10-04,76.23,73.71,57.59,43.0,49.0,66.0,39.0,,67.86,70.87,80.68,91.71,,85.01,,
2022-10-05,75.68,72.54,56.85,43.0,49.0,66.5,39.0,,68.34,71.13,81.28,92.47,,85.01,,
2022-10-06,74.97,72.43,55.96,42.0,50.0,67.0,40.0,,68.18,71.12,82.12,92.3,,85.13,,
2022-10-07,76.06,71.64,55.63,40.0,50.0,67.5,40.0,,68.19,71.37,81.91,91.97,,85.11,,
2022-10-10,75.25,71.64,54.96,40.0,50.0,67.5,40.0,,68.1,71.68,81.93,91.63,,85.03,,
2022-10-11,75.75,71.81,55.24,39.0,49.0,66.5,39.0,,67.83,71.2,81.7,91.54,,84.81,,
2022-10-12,76.51,72.04,55.62,39.0,49.0,66.0,39.0,,67.73,71.27,81.4,91.28,,84.84,,
2022-10-13,76.31,70.66,55.21,40.0,50.0,67.0,40.0,,68.36,70.83,81.4,91.24,,84.55,,
2022-10-14,75.75,71.32,55.43,40.0,50.0,67.0,40.0,,68.14,71.54,81.34,91.13,,84.61,,
2022-10-17,75.62,71.82,54.83,40.0,50.0,67.0,40.0,,67.78,71.12,81.3,91.11,,84.53,,
2022-10-18,76.5,72.43,55.79,40.0,50.0,67.0,40.0,,68.0,71.18,81.07,91.11,,84.58,,
2022-10-19,76.74,72.13,55.75,40.0,50.0,67.0,40.0,,68.03,71.2,80.93,90.96,,84.66,,
2022-10-20,77.3,71.74,55.71,41.0,52.0,67.5,41.0,,68.0,71.47,80.58,90.82,,84.55,,
2022-10-21,79.5,72.78,55.35,42.5,52.0,67.5,42.5,,67.46,71.37,79.72,90.56,,84.59,,
2022-10-24,75.54,72.78,56.03,42.5,52.5,68.0,42.5,,67.73,71.67,79.14,90.18,,84.57,,
2022-10-25,77.09,74.34,57.6,42.0,52.5,67.0,42.0,,67.91,71.6,79.15,90.26,,84.59,,
2022-10-26,77.91,75.27,58.46,42.0,52.5,67.0,42.0,,68.12,72.11,79.41,90.6,,85.0,,
2022-10-27,78.14,75.54,58.6,43.0,53.5,68.0,43.0,,68.57,72.49,79.8,90.74,,84.94,,
2022-10-28,78.5,75.53,58.71,43.0,53.5,68.0,43.0,,68.72,71.66,79.85,90.47,,84.4,,
2022-10-31,78.49,75.45,58.68,44.0,54.0,70.0,44.0,,68.25,72.61,80.32,91.01,,84.81,,
2022-11-01,79.36,75.3,59.06,44.0,54.0,70.0,44.0,,68.56,71.73,79.95,90.32,,84.26,,
2022-11-02,80.19,75.7,59.18,43.0,54.0,70.0,43.0,,68.48,72.52,80.28,90.94,,84.77,,
2022-11-03,79.9,75.23,58.83,42.0,54.0,70.0,42.0,,68.83,72.15,80.16,90.9,,84.58,,
2022-11-04,80.61,77.37,59.69,42.0,54.0,70.0,42.0,,68.72,72.47,79.98,90.64,,84.78,,
2022-11-07,81.39,77.86,60.25,42.0,54.0,70.0,42.0,,68.88,72.53,80.2,90.54,,84.83,,
2022-11-08,81.27,77.88,60.06,41.0,55.0,71.0,41.0,,69.23,72.92,80.58,91.01,,84.86,,
2022-11-09,81.75,77.47,60.35,41.0,55.0,71.0,41.0,,69.53,73.16,81.02,91.2,,84.86,,
2022-11-10,83.81,79.76,60.51,41.0,55.0,71.0,41.0,,70.95,73.74,80.96,91.23,,84.8,,
2022-11-11,85.29,81.1,62.5,42.0,55.5,71.5,42.0,,72.56,75.67,82.9,92.93,,86.5,,
2022-11-14,85.2,79.4,62.59,41.0,55.0,71.0,41.0,,74.87,78.03,83.54,93.71,,86.3,,
2022-11-15,85.76,80.64,62.37,40.0,55.0,70.0,41.0,,75.54,78.58,83.76,93.79,,87.22,,
2022-11-16,85.65,79.6,62.38,40.0,55.5,71.0,41.0,,75.8,79.23,83.99,94.17,,87.33,,
2022-11-17,85.36,78.1,61.4,40.0,56.0,70.0,41.0,,75.64,79.3,84.41,94.2,,87.59,,
2022-11-18,84.15,78.5,60.17,40.0,56.0,71.0,41.0,,75.39,79.15,83.78,94.13,,87.33,,
2022-11-21,83.86,78.5,60.21,39.0,55.75,70.0,40.5,,75.26,78.62,83.22,93.66,,87.39,,
2022-11-22,84.79,79.38,60.93,39.0,55.75,70.0,41.0,,75.43,79.03,83.33,93.91,,87.41,,
2022-11-23,86.38,81.9,62.19,39.0,50.0,70.0,41.0,,75.65,79.04,83.3,93.89,,87.5,,
2022-11-24,87.46,82.3,63.72,39.0,50.0,70.0,41.0,,75.89,79.31,83.88,94.13,,87.98,,
2022-11-25,87.48,82.27,63.98,39.0,49.0,70.0,41.0,,75.92,79.27,84.12,94.0,,87.82,,
2022-11-28,87.67,82.21,64.09,39.0,49.0,70.0,41.0,,75.96,79.24,83.88,93.82,,88.16,,
2022-11-29,88.1,82.52,64.66,40.0,50.0,72.0,41.0,,76.46,79.46,83.84,94.18,,88.38,,
2022-11-30,88.75,82.71,65.33,41.0,51.0,73.0,42.0,,76.47,80.13,83.8,94.09,,89.09,,
2022-12-01,90.01,83.89,66.23,41.0,51.0,72.0,42.0,,77.5,80.86,83.81,94.57,,90.05,,
2022-12-02,90.66,84.55,66.99,41.0,51.0,72.0,42.0,,79.82,82.25,84.06,94.56,,90.04,,
2022-12-05,90.83,84.98,67.13,42.0,54.0,75.0,43.0,,80.21,82.85,84.64,94.81,,90.06,,
2022-12-06,90.69,84.7,66.81,41.0,58.0,78.0,42.0,,79.92,82.92,84.33,94.69,,90.33,,
2022-12-07,90.5,83.73,65.4,41.0,60.0,81.0,42.0,,80.01,82.75,84.41,94.61,,90.18,,
2022-12-08,90.5,84.56,65.96,41.0,60.0,81.0,42.0,,79.92,83.0,84.67,94.53,,90.22,,
2022-12-09,90.87,84.91,66.52,41.0,60.0,81.0,42.0,,79.88,82.94,84.73,94.51,,90.13,,
2022-12-12,90.72,84.87,66.2,41.0,60.0,81.0,42.0,,79.84,82.97,84.6,94.56,,90.24,,
2022-12-13,92.17,85.81,67.65,41.0,60.0,81.0,42.0,,80.39,83.04,84.56,94.59,,90.3,,
2022-12-14,92.15,86.3,67.36,41.0,60.0,81.0,42.0,,80.67,83.44,85.15,95.07,,90.55,,
2022-12-15,92.2,85.8,66.75,40.0,60.0,80.0,41.0,,81.02,84.02,85.19,95.17,,90.51,,
2022-12-16,92.0,85.8,65.77,40.0,60.0,80.0,41.0,,80.77,83.8,85.07,95.11,,90.53,,
2022-12-19,90.5,85.1,65.32,40.0,60.0,80.0,41.0,,80.83,83.59,85.1,94.57,,90.57,,
2022-12-20,90.62,84.0,64.93,40.0,60.0,80.0,41.0,,80.35,83.47,84.48,94.89,,90.6,,
2022-12-21,90.51,84.04,65.2,40.0,60.0,80.0,41.0,,80.85,83.45,84.01,94.79,,90.62,,
2022-12-22,90.77,84.39,65.69,40.0,60.0,80.0,41.0,,80.13,83.35,84.2,94.83,,90.58,,
2022-12-23,90.86,84.32,65.86,40.0,60.0,80.0,41.0,,77.87,83.25,83.41,94.82,,90.67,,
2022-12-26,90.86,84.32,65.86,40.0,60.0,80.0,41.0,,77.87,83.25,83.41,94.82,,90.67,,
2022-12-27,90.5,84.36,65.71,40.0,60.0,80.0,41.0,,77.87,83.16,83.38,94.12,,90.48,,
2022-12-28,90.5,84.14,65.73,40.0,60.0,80.0,41.0,,77.96,83.2,83.34,94.13,,90.43,,
2022-12-29,90.5,84.14,65.22,40.0,63.0,79.0,40.0,,77.87,83.22,83.37,94.25,,90.35,,
2022-12-30,90.5,84.14,64.8,40.0,63.0,79.0,40.0,,77.75,83.17,83.34,94.23,,90.42,,
2023-01-02,89.39,83.6,65.01,40.0,63.0,79.0,40.0,,77.25,82.76,83.09,94.19,,90.39,,
2023-01-03,90.34,84.24,65.56,40.0,63.0,80.0,41.0,,79.67,82.78,83.21,94.13,,90.39,,
2023-01-04,91.4,84.44,66.14,40.0,63.0,81.0,41.0,,79.94,83.16,83.85,94.53,,90.55,,
2023-01-05,90.21,83.3,66.06,40.0,63.0,81.0,41.0,,80.03,83.34,83.54,94.37,,90.57,,
2023-01-06,89.5,83.24,64.89,40.0,63.0,81.0,41.0,,79.76,83.01,83.6,94.48,,90.55,,
2023-01-09,89.94,85.2,65.53,40.0,63.0,81.0,41.0,,79.75,83.4,83.92,94.62,,90.72,,
2023-01-10,90.79,84.0,65.68,40.0,63.0,81.0,41.0,,80.01,83.38,84.2,94.85,,90.64,,
2023-01-11,89.5,82.32,64.5,40.0,63.0,81.0,41.0,,80.12,83.29,84.01,94.9,,90.59,,
2023-01-12,88.46,83.48,64.14,40.0,63.0,81.0,41.0,,79.5,83.56,84.25,94.86,,90.85,,
2023-01-13,88.52,82.49,64.31,40.0,63.0,81.0,41.0,,79.46,83.82,84.73,94.94,,90.92,,
2023-01-16,88.36,82.08,64.12,40.0,63.0,81.0,41.0,,79.21,83.36,84.9,95.06,,90.82,,
2023-01-17,88.05,82.42,63.58,40.0,63.0,81.0,41.0,,78.98,83.37,84.91,95.04,,90.79,,
2023-01-18,90.0,83.05,64.19,40.0,63.0,81.0,41.0,,79.13,83.24,85.86,95.36,,91.11,,
2023-01-19,89.3,81.97,63.79,40.0,63.0,81.0,41.0,,79.53,83.48,86.37,95.73,,91.02,,
2023-01-20,87.75,81.68,63.01,40.0,63.0,81.0,41.0,,79.09,83.51,86.33,95.94,,91.42,,
2023-01-23,87.85,82.13,62.97,40.0,63.0,82.0,41.0,,79.01,83.43,86.31,95.39,,91.37,,
2023-01-24,88.93,82.7,63.33,40.0,63.0,82.0,41.0,,78.93,83.45,86.37,95.99,,91.33,,
2023-01-25,88.37,82.67,63.55,40.0,63.0,82.0,41.0,,79.21,83.45,86.6,96.05,,91.34,,
2023-01-26,88.09,83.2,63.45,40.0,63.0,83.0,41.0,,79.13,83.54,86.59,96.21,,91.41,,
2023-01-27,88.5,82.14,63.52,40.0,63.0,83.0,41.0,,78.71,83.26,86.96,96.36,,91.37,,
2023-01-30,87.92,81.87,63.27,40.0,63.0,83.0,41.0,,78.58,83.56,86.87,96.33,,91.4,,
2023-01-31,88.27,82.48,62.97,40.0,62.0,83.0,41.0,,78.55,83.39,86.79,96.41,,91.6,,
2023-02-01,88.81,83.01,63.92,40.0,61.5,83.0,41.0,,78.7,83.31,86.87,96.35,,91.63,,
2023-02-02,90.92,85.24,65.55,40.0,62.0,83.0,41.0,,79.22,83.64,87.4,96.82,,91.8,,
2023-02-03,90.68,83.47,65.7,40.0,62.0,83.0,41.0,,79.27,83.92,87.54,96.59,,91.92,,
2023-02-06,88.56,81.84,64.06,40.0,62.0,83.0,41.0,,78.44,83.56,87.34,96.32,,91.38,,
2023-02-07,87.52,82.0,62.6,40.0,62.0,83.0,41.0,,78.72,82.96,86.71,95.78,,90.97,,
2023-02-08,87.75,82.0,62.93,40.0,62.0,83.0,41.0,,78.32,83.37,87.51,96.59,,91.53,,
2023-02-09,87.38,82.0,62.65,40.0,62.0,83.0,41.0,,78.36,83.33,87.36,96.74,,91.58,,
2023-02-10,87.23,82.0,62.6,40.0,62.0,83.0,41.0,,78.46,83.34,87.04,96.72,,91.67,,
2023-02-13,87.01,79.84,62.01,40.0,62.5,83.0,41.0,,78.02,83.13,86.27,96.49,,91.42,,
2023-02-14,89.0,80.0,61.37,40.0,62.0,83.0,41.0,,77.98,83.25,86.37,96.53,,91.48,,
2023-02-15,85.86,80.03,61.18,40.0,62.5,85.0,40.0,,78.12,82.52,86.21,96.38,,91.39,,
2023-02-16,85.75,80.12,61.4,40.0,62.5,85.0,41.0,,77.87,82.42,86.13,96.44,,91.19,,
2023-02-17,85.53,80.0,61.44,40.0,62.5,85.0,41.0,,77.62,82.67,85.7,96.46,,91.26,,
2023-02-20,85.09,80.0,61.34,40.0,62.5,85.0,41.0,,77.65,82.72,85.79,96.28,,90.9,,
2023-02-21,84.77,78.48,61.08,40.0,62.5,85.0,41.0,,77.8,82.72,85.36,96.28,,90.63,,
2023-02-22,84.08,78.7,60.82,40.0,62.0,84.0,41.0,,77.57,82.35,85.04,96.1,,90.58,,
2023-02-23,90.0,80.35,62.85,40.0,62.0,84.0,41.0,,77.18,82.07,84.56,95.74,,90.65,,
2023-02-24,86.57,79.25,63.04,40.0,62.0,84.0,41.0,,77.28,82.38,84.69,95.96,,90.65,,
2023-02-27,85.54,80.27,62.9,40.0,62.0,84.0,41.0,,77.19,82.05,84.36,95.67,,90.69,,
2023-02-28,85.89,80.67,63.31,40.0,62.0,84.0,41.0,,77.0,81.97,84.42,95.64,,90.74,,
2023-03-01,86.86,81.37,64.14,40.0,62.0,84.0,41.0,,76.85,82.05,84.37,95.6,,90.69,,
2023-03-02,87.6,80.58,63.7,40.0,62.5,84.0,41.0,,76.72,81.82,84.18,95.51,,90.55,,
2023-03-03,87.06,80.68,64.35,40.0,62.5,84.0,41.0,,76.36,81.75,83.91,95.65,,90.5,,
2023-03-06,88.16,83.15,65.5,40.0,62.5,83.0,41.0,,76.52,81.88,84.08,95.3,,90.46,,
2023-03-07,88.56,83.18,65.89,40.0,62.5,83.0,41.0,,76.61,81.93,84.39,95.69,,90.46,,
2023-03-08,88.05,83.55,65.62,40.0,63.5,84.0,41.0,,76.49,81.8,84.01,95.48,,90.3,,
2023-03-09,87.56,83.02,65.35,40.0,63.5,84.0,41.0,,76.26,81.62,83.96,95.45,,89.92,,
2023-03-10,88.4,83.73,65.79,40.0,63.5,84.0,41.0,,75.81,80.66,83.76,95.61,,89.34,,
2023-03-13,91.19,84.1,66.3,40.0,63.5,84.0,41.0,,75.97,80.99,83.77,95.25,,89.29,,
2023-03-14,88.4,84.2,66.12,40.0,63.5,84.0,41.0,,76.0,81.19,83.82,95.54,,89.13,,
2023-03-15,88.34,83.93,66.02,40.0,63.5,84.0,41.0,,75.79,80.97,83.72,95.26,,89.15,,
2023-03-16,88.91,85.64,66.21,40.0,63.5,84.0,41.0,,75.88,81.07,83.7,95.19,,89.13,,
2023-03-17,89.59,85.03,66.6,40.0,63.5,84.0,41.0,,75.86,80.95,83.87,95.32,,89.1,,
2023-03-20,88.96,84.65,65.88,40.0,63.5,84.0,41.0,,75.95,80.81,84.02,95.29,,89.06,,
2023-03-21,89.94,85.24,66.42,40.0,63.5,84.0,41.0,,75.72,80.82,83.84,95.21,,89.05,,
2023-03-22,89.81,84.97,66.33,40.0,63.5,84.0,41.0,,75.47,80.64,84.07,95.33,,89.02,,
2023-03-23,90.58,86.19,67.19,40.0,63.5,84.0,41.0,,76.29,80.91,84.25,95.44,,88.95,,
2023-03-24,90.8,86.44,67.47,40.0,63.5,84.0,41.0,,76.55,81.16,84.23,95.68,,88.62,,
2023-03-27,90.97,86.27,67.86,39.75,63.25,83.75,40.75,,76.65,81.29,84.31,95.52,,88.79,,
2023-03-28,90.11,85.4,67.36,39.5,63.0,83.5,40.5,,76.69,81.32,84.43,95.6,,88.77,,
2023-03-29,89.06,85.7,67.01,40.0,63.5,87.0,41.0,,76.72,81.31,84.46,95.6,,88.77,,
2023-03-30,89.54,85.7,66.95,40.0,63.5,87.0,41.0,,76.93,81.42,84.73,95.65,,88.8,,
2023-03-31,89.2,85.7,66.16,40.0,63.5,87.0,41.0,,76.94,81.47,85.02,95.71,,88.8,,
2023-04-03,89.45,85.7,66.25,40.0,63.5,87.0,41.0,,77.42,81.67,85.34,95.68,,88.88,,
2023-04-04,89.19,85.7,66.26,40.0,63.5,87.0,41.0,,77.58,81.97,86.51,96.21,,88.95,,
2023-04-05,88.49,84.5,66.04,40.0,63.5,87.0,41.0,,78.01,82.13,86.79,96.26,,89.0,,
2023-04-06,88.47,83.86,65.24,40.0,63.5,87.0,41.0,,78.02,82.21,86.86,96.3,,89.11,,
2023-04-07,88.47,83.86,65.24,40.0,63.5,87.0,41.0,,78.02,82.21,86.86,96.3,,89.11,,
2023-04-10,88.47,83.86,65.24,40.0,63.5,87.0,41.0,,78.02,82.21,86.86,96.3,,89.11,,
2023-04-11,88.07,85.1,65.01,40.0,63.5,87.0,41.0,,78.0,82.25,86.75,96.11,,89.57,,
2023-04-12,88.42,85.0,65.39,40.0,62.5,88.0,41.0,,78.03,82.2,86.8,96.03,,89.69,,
2023-04-13,88.82,84.83,65.86,40.0,62.5,89.0,41.0,,78.03,82.36,86.86,96.17,,89.69,,
2023-04-14,89.13,84.91,66.38,40.0,62.5,89.0,41.0,,78.1,82.28,86.85,96.16,,89.72,,
2023-04-17,88.75,85.1,66.28,40.0,62.5,89.0,41.0,,78.18,82.28,86.85,95.99,,89.66,,
2023-04-18,90.0,83.9,65.7,40.0,62.5,89.0,41.0,,78.11,82.26,86.62,96.09,,89.79,,
2023-04-19,88.5,83.6,65.0,40.0,63.5,89.0,41.0,,78.02,82.15,86.57,96.11,,89.79,,
2023-04-20,87.23,83.6,64.39,40.0,63.5,89.0,41.0,,77.96,82.18,86.64,96.13,,89.95,,
2023-04-21,86.67,83.6,64.05,40.0,63.5,89.0,41.0,,78.1,82.48,86.89,96.32,,89.95,,
2023-04-24,86.41,81.98,63.93,40.0,63.5,89.0,41.0,,78.04,82.46,86.72,96.04,,89.66,,
2023-04-25,86.63,83.09,64.68,40.0,63.5,89.0,41.0,,78.43,82.7,86.78,96.27,,89.57,,
2023-04-26,87.43,83.69,65.38,40.0,63.5,89.0,41.0,,78.53,82.91,86.9,96.51,,89.67,,
2023-04-27,88.26,84.3,66.11,40.0,63.5,89.0,41.0,,78.43,82.77,86.8,96.31,,89.65,,
2023-04-28,88.8,84.99,66.66,40.0,63.5,89.0,41.0,,78.44,82.59,86.86,96.36,,89.65,,
2023-05-01,88.8,84.99,66.66,40.0,63.5,89.0,41.0,,78.44,82.59,86.86,96.36,,89.65,,
2023-05-02,88.55,84.8,66.31,40.0,63.5,89.0,41.0,,78.32,82.74,86.77,96.16,,89.52,,
2023-05-03,88.54,84.8,66.55,40.0,64.0,89.5,41.0,,78.39,82.86,86.83,96.37,,89.38,,
2023-05-04,88.67,85.06,67.04,40.0,64.0,89.5,41.0,,78.38,82.95,86.88,96.21,,89.21,,
2023-05-05,88.67,84.8,67.04,40.0,64.0,89.5,41.0,,78.45,82.99,86.85,96.15,,89.31,,
2023-05-08,88.04,84.8,66.26,40.0,64.0,89.5,41.0,,78.34,82.85,86.86,96.01,,89.5,,
2023-05-09,87.94,84.8,66.13,40.0,64.0,89.5,41.0,,78.22,82.78,86.7,95.95,,89.25,,
2023-05-10,88.39,85.85,67.52,40.0,64.5,90.0,41.0,,78.25,82.71,86.64,95.92,,89.24,,
2023-05-11,91.39,88.9,70.21,40.0,64.5,90.0,41.0,,78.32,82.76,87.1,95.98,,89.54,,
2023-05-12,92.08,87.98,70.41,40.0,64.5,90.0,41.0,,78.26,82.77,86.73,96.09,,89.34,,
2023-05-15,86.52,81.55,63.97,40.0,64.5,90.0,41.0,,78.16,82.52,86.68,96.0,,89.32,,
2023-05-16,83.68,79.6,62.14,40.0,65.0,90.5,41.0,,78.19,82.63,86.63,96.07,,89.58,,
2023-05-17,80.37,76.5,59.66,40.0,65.0,90.5,41.0,,78.28,82.41,86.46,95.92,,89.55,,
2023-05-18,80.0,76.09,58.84,40.0,65.0,90.5,41.0,,78.28,82.37,86.05,95.66,,89.65,,
2023-05-19,81.22,76.75,59.99,40.0,65.0,90.5,41.0,,77.97,82.37,85.94,95.72,,89.65,,
2023-05-22,80.0,75.02,59.92,40.0,64.5,91.0,41.0,,78.36,82.61,85.6,95.54,,89.48,,
2023-05-23,78.97,75.85,58.84,40.0,64.5,91.0,41.0,,78.33,82.36,85.53,95.62,,89.65,,
2023-05-24,80.28,77.65,60.1,40.0,64.5,91.0,41.0,,77.66,82.29,85.4,95.84,,89.66,,
2023-05-25,81.14,77.1,60.15,40.0,64.5,91.0,41.0,,77.52,82.24,85.18,95.52,,89.65,,
2023-05-26,79.3,77.35,59.19,40.0,64.5,91.0,41.0,,77.36,81.87,84.9,95.49,,89.65,,
2023-05-29,80.57,77.35,59.77,40.0,64.5,91.0,41.0,,77.69,82.01,85.14,95.4,,89.52,,
2023-05-30,82.34,79.55,61.17,40.0,64.5,91.0,41.0,,77.69,82.15,85.01,95.17,,89.52,,
2023-05-31,82.79,80.17,61.71,40.0,64.5,91.0,41.0,,77.75,82.34,85.05,95.54,,89.53,,
2023-06-01,83.73,80.53,61.98,40.0,65.5,92.0,41.0,,78.05,82.33,85.11,95.51,,89.53,,
2023-06-02,84.53,82.4,62.26,40.0,65.5,92.0,41.0,,77.91,82.43,85.15,95.51,,89.53,,
2023-06-05,88.9,84.95,64.65,40.0,65.5,92.0,41.0,,77.92,82.39,85.09,95.37,,89.52,,
2023-06-06,87.95,84.71,65.49,40.0,65.5,92.0,41.0,,77.94,82.56,85.27,95.56,,89.55,,
2023-06-07,87.03,84.6,64.83,40.0,65.5,92.0,41.0,,77.99,82.55,85.21,95.71,,89.55,,
2023-06-08,86.4,82.77,64.59,40.0,64.5,93.0,41.0,,78.03,82.37,85.05,95.5,,89.55,,
2023-06-09,86.08,84.6,64.24,40.0,64.5,93.0,41.0,,78.17,82.62,85.19,95.57,,89.54,,
2023-06-12,86.16,84.31,64.57,40.0,64.5,93.0,41.0,,78.25,82.71,85.12,96.14,,89.47,,
2023-06-13,86.58,84.87,65.0,40.0,64.5,93.0,41.0,,78.61,82.57,85.45,95.44,,89.52,,
2023-06-14,86.96,85.3,65.45,40.5,64.75,94.0,42.0,,78.19,82.58,85.2,95.76,,89.54,,
2023-06-15,87.02,85.35,65.46,40.5,64.75,94.0,42.0,,78.26,82.6,85.05,95.49,,89.55,,
2023-06-16,87.19,85.09,65.58,40.0,64.5,94.0,42.0,,78.38,82.85,85.2,95.61,,89.56,,
2023-06-19,86.67,84.23,65.24,40.0,64.5,94.0,42.0,,78.24,82.72,85.2,95.53,,89.55,,
2023-06-20,85.92,83.66,64.22,39.0,65.0,93.0,41.0,,77.98,82.61,85.12,95.49,,89.55,,
2023-06-21,86.09,84.14,64.16,38.0,64.5,93.0,41.0,,78.08,82.6,85.16,95.53,,89.52,,
2023-06-22,86.09,83.29,64.49,37.0,64.5,93.0,41.0,,78.44,82.75,85.24,95.61,,89.43,,
2023-06-23,85.7,83.42,63.62,37.0,64.5,93.0,41.0,,78.31,82.92,85.16,95.61,,89.51,,
2023-06-26,86.07,85.0,63.8,38.0,65.5,94.0,41.5,,78.23,82.94,85.29,95.5,,89.51,,
2023-06-27,88.47,84.75,64.28,38.0,65.5,94.0,41.0,,78.41,82.99,85.46,95.75,,89.46,,
2023-06-28,87.1,84.32,64.24,38.0,64.5,93.0,40.0,,78.46,82.93,85.43,95.67,,89.43,,
2023-06-29,87.41,84.3,64.21,38.0,64.5,93.0,40.0,,78.51,83.0,85.43,95.57,,89.44,,
2023-06-30,87.23,84.13,64.07,38.0,64.5,93.0,40.0,,78.23,82.65,85.27,95.52,,89.48,,
2023-07-03,87.4,84.54,64.04,38.0,64.5,93.0,40.0,,78.2,82.88,85.3,95.64,,89.45,,
2023-07-04,86.83,85.0,63.78,38.0,64.5,93.0,40.0,,78.36,82.64,85.42,95.6,,89.43,,
2023-07-05,86.76,83.71,63.75,38.0,65.0,95.0,41.0,,78.36,82.68,85.14,95.58,,89.47,,
2023-07-06,86.28,82.25,63.19,38.0,65.0,95.0,41.0,,78.32,82.81,85.31,95.59,,89.39,,
2023-07-07,84.93,82.7,62.01,38.0,65.0,95.0,40.0,,77.89,82.53,84.29,95.0,,89.25,,
2023-07-10,85.37,83.14,62.21,38.0,65.0,95.0,39.0,,78.22,82.49,84.37,94.91,,89.05,,
2023-07-11,86.81,84.28,63.86,38.0,65.0,95.0,39.0,,78.19,82.63,84.41,95.04,,89.09,,
2023-07-12,88.27,85.66,64.76,38.0,65.0,95.0,39.0,,78.26,82.63,84.44,95.01,,89.26,,
2023-07-13,88.76,86.2,65.23,38.0,65.0,96.0,39.0,,78.4,82.85,84.95,95.31,,89.57,,
