Date,EUFN,IXG,FM,EEM,TBCG,BGEO,CGEO,HSBK,AAZ,FTMC,AKBNK,MOEX,BIST
2018-02-14,17.184446334838867,58.17155456542969,27.195871353149414,40.557945251464844,22.82543559180238,46.62401284121152,,0.05698502268752179,0.5814731480080536,270.0791727748862,1.7389020242976068,40.05161770966368,303.8481088866499
2018-02-15,17.2760066986084,58.61567687988281,27.690919876098633,41.3907585144043,23.1768381607809,47.47551260613255,,0.05912414795924178,0.5973481072286632,274.35669812274165,1.817202607934102,40.415089163398825,312.6558558209577
2018-02-16,17.24079132080078,58.64796829223633,27.746822357177734,41.257511138916016,23.322956564340565,46.73501803333638,,0.06019141419297739,0.5624457645410984,278.32610642331184,1.8269877141474982,40.223304465197536,314.81206278354045
2018-02-19,,,,,23.202854979762343,47.52880554492585,,0.05942081960188261,0.5595494496003084,275.77034240406005,1.7962861363965208,40.15564967483375,312.2824681455417
2018-02-20,17.078807830810547,58.28459930419922,27.77875518798828,40.691200256347656,23.417350587576948,47.006794598696,,0.06040456672925416,0.5440492672083883,277.09541833164405,1.7444497091516433,40.37914302748453,302.3751455323501
2018-02-21,17.07176399230957,58.252315521240234,27.83464813232422,40.657875061035156,23.09671329259305,46.839818295413856,,0.061589996995347174,0.5513560635457315,277.06620938083853,1.7946302704437986,41.139203610037455,310.7770677111188
2018-02-22,17.106977462768555,58.13117599487305,27.994342803955078,40.682865142822266,23.00209889081787,45.84263843577064,,0.06392975161023856,0.5616420583188483,274.5319046557252,1.7995295503029358,41.660339880570774,312.73416720546203
2018-02-23,17.177404403686523,58.728729248046875,28.122098922729492,41.40741729736328,23.156428815343535,46.03959823050041,,0.06618812138579586,0.5703291873703529,276.28540986319774,1.8000420777918102,41.660339880570774,312.73416720546203
2018-02-26,17.24079132080078,59.14861297607422,28.106128692626953,41.79050827026367,22.680419152850952,46.25611614697351,,0.06419586554002649,0.5570171349796055,276.96810617447363,1.81855752165747,42.55184327810883,317.6909140083021
2018-02-27,17.008378982543945,58.58338165283203,27.635028839111328,40.57460403442383,22.037897449934242,47.03014197676879,,0.06418868837523974,0.5708788246157747,277.5949839049252,1.825144376869071,41.81898067907343,314.80293291893673
2018-02-28,16.853435516357422,57.85663604736328,27.5152587890625,39.991634368896484,21.665530854989772,46.965287630325186,,0.06299807207986305,0.5753418174143007,273.7731469400972,1.8084856087081294,40.92438186294115,315.76020668037324
