Date,Price
8/26/2022,404.82
8/25/2022,404.94
8/24/2022,404.87
8/23/2022,404.93
8/22/2022,405.46
8/19/2022,405.15
8/18/2022,405.79
8/17/2022,405.96
8/16/2022,406.09
8/15/2022,406.19
8/12/2022,405.91
8/11/2022,406.09
8/10/2022,405.78
8/9/2022,406.28
8/8/2022,406.61
8/5/2022,406.14
8/4/2022,405.82
8/3/2022,406.45
8/2/2022,406.97
8/1/2022,408
7/29/2022,407.71
7/28/2022,406.69
7/27/2022,407.85
7/26/2022,409.28
7/25/2022,411.32
7/22/2022,413.1
7/21/2022,414.84
7/20/2022,415.6
7/19/2022,415.35
7/18/2022,415.05
7/15/2022,413.42
7/14/2022,412.63
7/13/2022,411.84
7/12/2022,410.96
7/11/2022,410.96
7/8/2022,410.67
7/7/2022,409.38
7/6/2022,408.2
7/5/2022,407.52
7/4/2022,407.95
7/1/2022,407.95
6/30/2022,407.21
6/29/2022,408.39
6/28/2022,408.39
6/27/2022,420
6/24/2022,408.56
6/23/2022,410.82
6/22/2022,412.62
6/21/2022,417.01
6/20/2022,425.3
6/17/2022,425.3
6/16/2022,424.42
6/15/2022,424.42
6/14/2022,419.63
6/13/2022,418.64
6/10/2022,421.95
6/9/2022,426.85
6/8/2022,430.79
6/7/2022,433.87
6/6/2022,437.62
6/3/2022,440.15
6/2/2022,445.64
6/1/2022,445.64
5/31/2022,448.18
5/30/2022,448.18
5/27/2022,448.18
5/26/2022,447.17
5/25/2022,450.71
5/24/2022,452.7
5/23/2022,455.73
5/20/2022,458
5/19/2022,459.4
5/18/2022,457.49
5/17/2022,454.86
5/16/2022,454.99
5/13/2022,455.94
5/12/2022,460.13
5/11/2022,466.87
5/10/2022,472.64
5/9/2022,474.35
5/6/2022,463.5
5/5/2022,464.49
5/4/2022,454.63
5/3/2022,450.79
5/2/2022,449.65
4/29/2022,453.26
4/28/2022,456.67
4/27/2022,459.98
4/26/2022,463.12
4/25/2022,466.52
4/22/2022,467.28
4/21/2022,467.77
4/20/2022,469.21
4/19/2022,470.83
4/18/2022,471.35
4/15/2022,471.51
4/14/2022,471.51
4/13/2022,472.43
4/12/2022,473.13
4/11/2022,474.84
4/8/2022,475.69
4/7/2022,476.92
4/6/2022,479.38
4/5/2022,481.59
4/4/2022,483.15
4/1/2022,484.78
3/31/2022,485.91
3/30/2022,487.77
3/29/2022,490.4
3/28/2022,490.37
3/25/2022,490.3
3/24/2022,489.15
3/23/2022,489.15
3/22/2022,488.86
3/21/2022,488.77
3/18/2022,488.6
3/17/2022,489
3/16/2022,499.04
3/15/2022,507.94
3/14/2022,514.97
3/11/2022,518.28
3/10/2022,516.01
3/9/2022,512.41
3/8/2022,510.18
3/7/2022,510.18
3/4/2022,503.08
3/3/2022,497.75
3/2/2022,491.25
3/1/2022,487.25
2/28/2022,481.25
2/25/2022,481.5
2/24/2022,480
2/23/2022,479.75
2/22/2022,479.5
2/21/2022,480
2/18/2022,480
2/17/2022,480
2/16/2022,480.25
2/15/2022,480.25
2/14/2022,480
2/11/2022,480
2/10/2022,479.04
2/9/2022,479.11
2/8/2022,479.75
2/7/2022,482.75
2/4/2022,481.62
2/3/2022,483
2/2/2022,483.13
2/1/2022,483
1/31/2022,483
1/28/2022,483
1/27/2022,483
1/26/2022,482.47
1/25/2022,482.26
1/24/2022,481.63
1/21/2022,482.75
1/20/2022,481.66
1/19/2022,481.65
1/18/2022,481.52
1/17/2022,480.87
1/14/2022,480.87
1/13/2022,482.75
1/12/2022,481.49
1/11/2022,482.75
1/10/2022,482.75
1/7/2022,483.75
1/6/2022,483
1/5/2022,483
1/4/2022,482.5
1/3/2022,479.9
12/31/2021,480
12/30/2021,479.5
12/29/2021,479.85
12/28/2021,492.4
12/27/2021,492.5
12/24/2021,492.5
12/23/2021,492.5
12/22/2021,492
12/21/2021,492.45
12/20/2021,492.5
12/17/2021,492.6
12/16/2021,492.6
12/15/2021,491.8
12/14/2021,494.2
12/13/2021,494
12/10/2021,495.5
12/9/2021,494.75
12/8/2021,493.5
12/7/2021,491.5
12/6/2021,491.25
12/3/2021,490.5
12/2/2021,490
12/1/2021,486.75
11/30/2021,486.63
11/29/2021,483.25
11/26/2021,483.25
11/25/2021,482
11/24/2021,475
11/23/2021,474.7
11/22/2021,474.9
11/19/2021,475.1
11/18/2021,474.5
11/17/2021,474.3
