Date,Price
7/25/2023,2.59
7/24/2023,2.59
7/21/2023,2.56
7/20/2023,2.567
7/19/2023,2.566
7/18/2023,2.566
7/17/2023,2.543
7/14/2023,2.57
7/13/2023,2.55
7/12/2023,2.58
7/11/2023,2.583
7/10/2023,2.588
7/7/2023,2.595
7/6/2023,2.595
7/5/2023,2.6
7/4/2023,2.602
7/3/2023,2.605
6/30/2023,2.61
6/29/2023,2.613
6/28/2023,2.622
6/27/2023,2.625
6/26/2023,2.625
6/23/2023,2.625
6/22/2023,2.595
6/21/2023,2.62
6/20/2023,2.62
6/19/2023,2.605
6/16/2023,2.605
6/15/2023,2.61
6/14/2023,2.613
6/13/2023,2.6
6/12/2023,2.6
6/9/2023,2.605
6/8/2023,2.608
6/7/2023,2.61
6/6/2023,2.615
6/5/2023,2.61
6/2/2023,2.615
6/1/2023,2.635
5/31/2023,2.615
5/30/2023,2.595
5/29/2023,2.585
5/26/2023,2.585
5/25/2023,2.585
5/24/2023,2.58
5/23/2023,2.54
5/22/2023,2.545
5/19/2023,2.53
5/18/2023,2.53
5/17/2023,2.53
5/16/2023,2.54
5/15/2023,2.565
5/12/2023,2.525
5/11/2023,2.575
5/10/2023,2.575
5/9/2023,2.5
5/8/2023,2.488
5/5/2023,2.486
5/4/2023,2.486
5/3/2023,2.486
5/2/2023,2.488
5/1/2023,2.49
4/28/2023,2.494
4/27/2023,2.497
4/26/2023,2.5
4/25/2023,2.504
4/24/2023,2.47
4/21/2023,2.475
4/20/2023,2.48
4/19/2023,2.485
4/18/2023,2.485
4/17/2023,2.492
4/14/2023,2.4925
4/13/2023,2.485
4/12/2023,2.495
4/11/2023,2.525
4/10/2023,2.4948
4/7/2023,2.495
4/6/2023,2.5045
4/5/2023,2.505
4/4/2023,2.515
4/3/2023,2.52
3/31/2023,2.528
3/30/2023,2.528
3/29/2023,2.53
3/28/2023,2.535
3/27/2023,2.545
3/24/2023,2.545
3/23/2023,2.5445
3/22/2023,2.545
3/21/2023,2.545
3/20/2023,2.545
3/17/2023,2.545
3/16/2023,2.55
3/15/2023,2.55
3/14/2023,2.555
3/13/2023,2.55
3/10/2023,2.555
3/9/2023,2.56
3/8/2023,2.56
3/7/2023,2.56
3/6/2023,2.57
3/3/2023,2.57
3/2/2023,2.57
3/1/2023,2.575
2/28/2023,2.585
2/27/2023,2.59
2/24/2023,2.6
2/23/2023,2.635
2/22/2023,2.605
2/21/2023,2.6369
2/20/2023,2.6
2/17/2023,2.6351
2/16/2023,2.605
2/15/2023,2.62
2/14/2023,2.63
2/13/2023,2.64
2/10/2023,2.63
2/9/2023,2.64
2/8/2023,2.625
2/7/2023,2.62
2/6/2023,2.61
2/3/2023,2.61
2/2/2023,2.61
2/1/2023,2.61
1/31/2023,2.62
1/30/2023,2.605
1/27/2023,2.63
1/26/2023,2.605
1/25/2023,2.6425
1/24/2023,2.6442
1/23/2023,2.615
1/20/2023,2.62
1/19/2023,2.631
1/18/2023,2.63
1/17/2023,2.64
1/16/2023,2.64
1/13/2023,2.6448
1/12/2023,2.645
1/11/2023,2.645
1/10/2023,2.65
1/9/2023,2.66
1/6/2023,2.67
1/5/2023,2.67
1/4/2023,2.67
1/3/2023,2.665
1/2/2023,2.665
12/30/2022,2.7
12/29/2022,2.67
12/28/2022,2.68
12/27/2022,2.67
12/26/2022,2.7
12/23/2022,2.66
12/22/2022,2.655
12/21/2022,2.63
12/20/2022,2.63
12/19/2022,2.629
12/16/2022,2.65
12/15/2022,2.66
12/14/2022,2.635
12/13/2022,2.645
12/12/2022,2.6737
12/9/2022,2.645
12/8/2022,2.6788
12/7/2022,2.6863
12/6/2022,2.67
12/5/2022,2.665
12/2/2022,2.67
12/1/2022,2.7038
11/30/2022,2.685
11/29/2022,2.685
11/28/2022,2.68
11/25/2022,2.675
11/24/2022,2.705
11/23/2022,2.705
11/22/2022,2.685
11/21/2022,2.685
11/18/2022,2.69
11/17/2022,2.695
11/16/2022,2.705
11/15/2022,2.7
11/14/2022,2.68
11/11/2022,2.68
11/10/2022,2.7188
11/9/2022,2.695
11/8/2022,2.695
11/7/2022,2.695
11/4/2022,2.705
11/3/2022,2.715
11/2/2022,2.755
11/1/2022,2.73
10/31/2022,2.7448
10/28/2022,2.775
10/27/2022,2.735
10/26/2022,2.75
10/25/2022,2.735
10/24/2022,2.73
10/21/2022,2.7348
10/20/2022,2.735
10/19/2022,2.765
10/18/2022,2.725
10/17/2022,2.725
10/14/2022,2.7322
10/13/2022,2.735
10/12/2022,2.7495
10/11/2022,2.75
10/10/2022,2.755
10/7/2022,2.77
10/6/2022,2.765
10/5/2022,2.77
10/4/2022,2.775
10/3/2022,2.79
9/30/2022,2.795
9/29/2022,2.805
9/28/2022,2.8048
9/27/2022,2.805
9/26/2022,2.809
9/23/2022,2.79
9/22/2022,2.8
9/21/2022,2.8
9/20/2022,2.815
9/19/2022,2.8
9/16/2022,2.79
9/15/2022,2.795
9/14/2022,2.795
9/13/2022,2.81
9/12/2022,2.8
9/9/2022,2.81
9/8/2022,2.82
9/7/2022,2.825
9/6/2022,2.835
9/5/2022,2.832
9/2/2022,2.85
9/1/2022,2.855
8/31/2022,2.87
8/30/2022,2.875
8/29/2022,2.815
8/26/2022,2.805
8/25/2022,2.82
8/24/2022,2.79
8/23/2022,2.775
8/22/2022,2.76
8/19/2022,2.755
8/18/2022,2.745
8/17/2022,2.75
8/16/2022,2.75
8/15/2022,2.76
8/12/2022,2.72
8/11/2022,2.675
8/10/2022,2.68
8/9/2022,2.685
8/8/2022,2.69
8/5/2022,2.69
8/4/2022,2.69
8/3/2022,2.71
8/2/2022,2.715
8/1/2022,2.71
7/29/2022,2.735
7/28/2022,2.74
7/27/2022,2.745
7/26/2022,2.7522
7/25/2022,2.7648
7/22/2022,2.765
7/21/2022,2.775
7/20/2022,2.79
7/19/2022,2.8
7/18/2022,2.81
7/15/2022,2.82
7/14/2022,2.82
7/13/2022,2.83
7/12/2022,2.84
7/11/2022,2.855
7/8/2022,2.85
7/7/2022,2.855
7/6/2022,2.88
7/5/2022,2.85
7/4/2022,2.82
7/1/2022,2.83
6/30/2022,2.92
6/29/2022,2.915
6/28/2022,2.915
6/27/2022,2.91
6/24/2022,2.91
6/23/2022,2.905
6/22/2022,2.87
6/21/2022,2.865
6/20/2022,2.87
6/17/2022,2.87
6/16/2022,2.88
6/15/2022,2.88
6/14/2022,2.895
6/13/2022,2.9
6/10/2022,2.895
6/9/2022,2.9106
6/8/2022,2.905
6/7/2022,2.915
6/6/2022,2.905
6/3/2022,2.91
6/2/2022,2.95
6/1/2022,2.965
5/31/2022,2.94
5/30/2022,2.94
5/27/2022,2.855
5/26/2022,2.825
5/25/2022,2.825
5/24/2022,2.84
5/23/2022,2.8422
5/20/2022,2.87
5/19/2022,2.89
5/18/2022,2.91
5/17/2022,2.945
5/16/2022,2.95
5/13/2022,2.985
5/12/2022,3
5/11/2022,3
5/10/2022,3.005
5/9/2022,3
5/6/2022,3.0015
5/5/2022,3.005
5/4/2022,3.015
5/3/2022,3.01
5/2/2022,3.025
4/29/2022,3.03
4/28/2022,3.03
4/27/2022,3.03
4/26/2022,3.025
4/25/2022,3.014
4/22/2022,3.0142
4/21/2022,3.015
4/20/2022,2.99
4/19/2022,3.015
4/18/2022,3.037
